FlightNumber,Airline,Origin,Destination,DepartureTime,ArrivalTime,Duration,Status,Price,AircraftType,GateNumber,Terminal,SeatCapacity,PassengerCount,WeatherCondition,CrewCount,TransportType,VehicleID,ScheduledDeparture,ScheduledArrival,ActualDeparture,ActualArrival,DelayDuration,RouteCode
DL895,Spirit,MIA,ATL,2023-07-24 16:04:55,2023-07-24 21:00:55,0 days 04:56:00,Cancelled,945.64,Boeing 737,C8,3,223.0,185.0,Clear,14.0,Flight,DL895,2023-07-24 16:04:55,2023-07-24 21:00:55,2023-07-24 16:04:55,2023-07-24 21:00:55,0.0,MIA_ATL
SP748,Alaska Airlines,SFO,JFK,2023-03-09 13:00:02,2023-03-09 14:43:02,0 days 01:43:00,Delayed,191.71,Bombardier CRJ900,D24,2,331.0,91.0,Fog,6.0,Flight,SP748,2023-03-09 13:00:02,2023-03-09 14:43:02,2023-03-09 13:00:02,2023-03-09 15:13:02,30.0,SFO_JFK
SW819,Delta,SFO,DFW,2023-01-12 10:16:35,2023-01-12 17:07:35,0 days 06:51:00,On Time,577.19,Airbus A380,B13,2,110.0,92.0,Clear,8.0,Flight,SW819,2023-01-12 10:16:35,2023-01-12 17:07:35,2023-01-12 10:16:35,2023-01-12 17:07:35,0.0,SFO_DFW
AA8816,Spirit,ORD,DEN,2023-04-06 16:46:57,2023-04-06 17:25:57,0 days 00:39:00,Cancelled,1200.44,Boeing 777,C3,3,237.0,221.0,Rain,11.0,Flight,AA8816,2023-04-06 16:46:57,2023-04-06 17:25:57,2023-04-06 16:46:57,2023-04-06 17:25:57,0.0,ORD_DEN
AA7387,American Airlines,DFW,SFO,2023-02-25 19:54:09,2023-02-25 20:28:09,0 days 00:34:00,On Time,268.5,Airbus A380,A7,4,382.0,362.0,Snow,13.0,Flight,AA7387,2023-02-25 19:54:09,2023-02-25 20:28:09,2023-02-25 19:54:09,2023-02-25 20:28:09,0.0,DFW_SFO
JB4436,JetBlue,DEN,JFK,2023-01-04 14:13:53,2023-01-04 15:33:53,0 days 01:20:00,On Time,209.76,Embraer 190,B21,2,381.0,213.0,Cloudy,14.0,Flight,JB4436,2023-01-04 14:13:53,2023-01-04 15:33:53,2023-01-04 14:13:53,2023-01-04 15:33:53,0.0,DEN_JFK
JB5731,Southwest,JFK,LAX,2023-07-13 03:39:45,2023-07-13 06:13:45,0 days 02:34:00,Delayed,960.61,Airbus A320,B18,2,361.0,154.0,Snow,9.0,Flight,JB5731,2023-07-13 03:39:45,2023-07-13 06:13:45,2023-07-13 03:39:45,2023-07-13 06:43:45,30.0,JFK_LAX
DL6498,Alaska Airlines,ORD,MIA,2023-11-05 20:36:58,2023-11-05 23:06:58,0 days 02:30:00,Cancelled,753.05,Bombardier CRJ900,C3,1,388.0,273.0,Snow,6.0,Flight,DL6498,2023-11-05 20:36:58,2023-11-05 23:06:58,2023-11-05 20:36:58,2023-11-05 23:06:58,0.0,ORD_MIA
SP3239,American Airlines,SFO,SEA,2023-01-03 01:10:03,2023-01-03 08:51:03,0 days 07:41:00,On Time,648.58,Airbus A320,D4,International,150.0,140.0,Rain,9.0,Flight,SP3239,2023-01-03 01:10:03,2023-01-03 08:51:03,2023-01-03 01:10:03,2023-01-03 08:51:03,0.0,SFO_SEA
AS5186,JetBlue,LAX,BOS,2023-06-09 19:57:13,2023-06-09 21:54:13,0 days 01:57:00,Cancelled,765.81,Boeing 737,A18,1,364.0,121.0,Clear,5.0,Flight,AS5186,2023-06-09 19:57:13,2023-06-09 21:54:13,2023-06-09 19:57:13,2023-06-09 21:54:13,0.0,LAX_BOS
SW8724,Southwest,ORD,LAX,2023-09-10 16:33:26,2023-09-11 00:16:26,0 days 07:43:00,On Time,138.63,Boeing 737,B6,International,374.0,214.0,Cloudy,5.0,Flight,SW8724,2023-09-10 16:33:26,2023-09-11 00:16:26,2023-09-10 16:33:26,2023-09-11 00:16:26,0.0,ORD_LAX
AS8859,Spirit,BOS,DEN,2023-09-06 23:08:22,2023-09-07 03:44:22,0 days 04:36:00,Delayed,369.67,Airbus A380,C24,1,202.0,57.0,Thunderstorm,7.0,Flight,AS8859,2023-09-06 23:08:22,2023-09-07 03:44:22,2023-09-06 23:08:22,2023-09-07 04:14:22,30.0,BOS_DEN
AS2629,American Airlines,JFK,MIA,2023-12-29 12:03:48,2023-12-29 15:25:48,0 days 03:22:00,On Time,314.01,Airbus A380,D13,1,170.0,125.0,Cloudy,9.0,Flight,AS2629,2023-12-29 12:03:48,2023-12-29 15:25:48,2023-12-29 12:03:48,2023-12-29 15:25:48,0.0,JFK_MIA
SW9754,Spirit,MIA,SEA,2023-09-07 09:49:49,2023-09-07 17:11:49,0 days 07:22:00,Cancelled,1452.31,Bombardier CRJ900,B17,4,358.0,182.0,Cloudy,8.0,Flight,SW9754,2023-09-07 09:49:49,2023-09-07 17:11:49,2023-09-07 09:49:49,2023-09-07 17:11:49,0.0,MIA_SEA
DL2965,Spirit,JFK,SEA,2023-08-11 19:45:52,2023-08-12 05:43:52,0 days 09:58:00,Delayed,184.27,Airbus A380,B16,3,363.0,265.0,Snow,11.0,Flight,DL2965,2023-08-11 19:45:52,2023-08-12 05:43:52,2023-08-11 19:45:52,2023-08-12 06:13:52,30.0,JFK_SEA
SW404,Southwest,SFO,JFK,2023-03-04 12:03:17,2023-03-04 18:30:17,0 days 06:27:00,On Time,1238.63,Bombardier CRJ900,D28,International,229.0,152.0,Clear,9.0,Flight,SW404,2023-03-04 12:03:17,2023-03-04 18:30:17,2023-03-04 12:03:17,2023-03-04 18:30:17,0.0,SFO_JFK
DL5413,United,JFK,DFW,2023-09-12 23:02:57,2023-09-13 03:44:57,0 days 04:42:00,On Time,256.71,Boeing 777,D23,1,314.0,215.0,Clear,7.0,Flight,DL5413,2023-09-12 23:02:57,2023-09-13 03:44:57,2023-09-12 23:02:57,2023-09-13 03:44:57,0.0,JFK_DFW
AA1365,United,SFO,JFK,2023-07-31 06:44:33,2023-07-31 07:20:33,0 days 00:36:00,Cancelled,1157.76,Bombardier CRJ900,B17,4,331.0,72.0,Cloudy,5.0,Flight,AA1365,2023-07-31 06:44:33,2023-07-31 07:20:33,2023-07-31 06:44:33,2023-07-31 07:20:33,0.0,SFO_JFK
DL1485,JetBlue,LAX,JFK,2023-09-14 14:04:13,2023-09-14 21:49:13,0 days 07:45:00,Cancelled,172.09,Boeing 777,D4,3,150.0,98.0,Fog,12.0,Flight,DL1485,2023-09-14 14:04:13,2023-09-14 21:49:13,2023-09-14 14:04:13,2023-09-14 21:49:13,0.0,LAX_JFK
SP8903,JetBlue,ORD,SEA,2023-11-30 05:26:47,2023-11-30 06:35:47,0 days 01:09:00,On Time,124.14,Bombardier CRJ900,D30,3,380.0,126.0,Cloudy,12.0,Flight,SP8903,2023-11-30 05:26:47,2023-11-30 06:35:47,2023-11-30 05:26:47,2023-11-30 06:35:47,0.0,ORD_SEA
JB248,United,ATL,DFW,2023-01-13 03:31:27,2023-01-13 07:58:27,0 days 04:27:00,Cancelled,120.88,Airbus A380,C16,1,309.0,226.0,Rain,7.0,Flight,JB248,2023-01-13 03:31:27,2023-01-13 07:58:27,2023-01-13 03:31:27,2023-01-13 07:58:27,0.0,ATL_DFW
DL3830,Spirit,LAX,BOS,2023-08-07 19:07:32,2023-08-07 20:16:32,0 days 01:09:00,On Time,581.89,Bombardier CRJ900,C22,4,221.0,194.0,Rain,12.0,Flight,DL3830,2023-08-07 19:07:32,2023-08-07 20:16:32,2023-08-07 19:07:32,2023-08-07 20:16:32,0.0,LAX_BOS
AA6599,Alaska Airlines,ATL,DEN,2023-04-07 03:45:03,2023-04-07 08:26:03,0 days 04:41:00,Cancelled,952.68,Airbus A380,C15,1,201.0,120.0,Rain,8.0,Flight,AA6599,2023-04-07 03:45:03,2023-04-07 08:26:03,2023-04-07 03:45:03,2023-04-07 08:26:03,0.0,ATL_DEN
AS4273,JetBlue,DFW,ATL,2023-02-21 21:22:27,2023-02-22 01:25:27,0 days 04:03:00,On Time,590.99,Boeing 737,B29,4,377.0,335.0,Thunderstorm,6.0,Flight,AS4273,2023-02-21 21:22:27,2023-02-22 01:25:27,2023-02-21 21:22:27,2023-02-22 01:25:27,0.0,DFW_ATL
DL8940,JetBlue,DFW,SEA,2023-06-04 00:48:11,2023-06-04 08:39:11,0 days 07:51:00,Delayed,1098.46,Airbus A320,D13,2,390.0,265.0,Cloudy,12.0,Flight,DL8940,2023-06-04 00:48:11,2023-06-04 08:39:11,2023-06-04 00:48:11,2023-06-04 09:09:11,30.0,DFW_SEA
UA2392,Delta,SFO,ATL,2023-06-17 05:25:15,2023-06-17 06:51:15,0 days 01:26:00,Delayed,1294.86,Airbus A320,D15,International,389.0,358.0,Fog,5.0,Flight,UA2392,2023-06-17 05:25:15,2023-06-17 06:51:15,2023-06-17 05:25:15,2023-06-17 07:21:15,30.0,SFO_ATL
AS7431,Alaska Airlines,ATL,DEN,2023-09-16 21:12:51,2023-09-17 01:36:51,0 days 04:24:00,On Time,877.84,Bombardier CRJ900,C21,4,247.0,125.0,Clear,13.0,Flight,AS7431,2023-09-16 21:12:51,2023-09-17 01:36:51,2023-09-16 21:12:51,2023-09-17 01:36:51,0.0,ATL_DEN
SP7868,American Airlines,SEA,ORD,2023-01-30 12:57:42,2023-01-30 18:08:42,0 days 05:11:00,Delayed,264.83,Boeing 777,D17,1,302.0,161.0,Snow,13.0,Flight,SP7868,2023-01-30 12:57:42,2023-01-30 18:08:42,2023-01-30 12:57:42,2023-01-30 18:38:42,30.0,SEA_ORD
AA3019,Alaska Airlines,DEN,BOS,2023-06-29 21:08:38,2023-06-30 00:21:38,0 days 03:13:00,On Time,1128.89,Boeing 737,B18,4,117.0,53.0,Snow,15.0,Flight,AA3019,2023-06-29 21:08:38,2023-06-30 00:21:38,2023-06-29 21:08:38,2023-06-30 00:21:38,0.0,DEN_BOS
AS1058,Southwest,SFO,DEN,2023-08-18 20:40:19,2023-08-18 21:16:19,0 days 00:36:00,Delayed,1140.93,Embraer 190,B1,3,292.0,97.0,Clear,13.0,Flight,AS1058,2023-08-18 20:40:19,2023-08-18 21:16:19,2023-08-18 20:40:19,2023-08-18 21:46:19,30.0,SFO_DEN
UA1257,United,DEN,JFK,2023-08-06 00:56:04,2023-08-06 03:39:04,0 days 02:43:00,Cancelled,228.62,Bombardier CRJ900,C8,4,183.0,85.0,Thunderstorm,8.0,Flight,UA1257,2023-08-06 00:56:04,2023-08-06 03:39:04,2023-08-06 00:56:04,2023-08-06 03:39:04,0.0,DEN_JFK
JB589,American Airlines,SEA,SFO,2023-09-22 05:55:34,2023-09-22 15:33:34,0 days 09:38:00,Cancelled,1082.69,Airbus A320,C30,4,381.0,210.0,Rain,7.0,Flight,JB589,2023-09-22 05:55:34,2023-09-22 15:33:34,2023-09-22 05:55:34,2023-09-22 15:33:34,0.0,SEA_SFO
JB1506,American Airlines,ORD,DEN,2023-05-22 11:01:53,2023-05-22 17:21:53,0 days 06:20:00,Delayed,294.11,Airbus A320,C23,2,192.0,105.0,Cloudy,8.0,Flight,JB1506,2023-05-22 11:01:53,2023-05-22 17:21:53,2023-05-22 11:01:53,2023-05-22 17:51:53,30.0,ORD_DEN
UA5191,Alaska Airlines,JFK,ATL,2023-09-27 16:08:36,2023-09-28 01:15:36,0 days 09:07:00,Cancelled,1082.27,Bombardier CRJ900,A8,4,213.0,203.0,Snow,10.0,Flight,UA5191,2023-09-27 16:08:36,2023-09-28 01:15:36,2023-09-27 16:08:36,2023-09-28 01:15:36,0.0,JFK_ATL
AS3031,Alaska Airlines,SEA,JFK,2023-04-21 07:03:34,2023-04-21 08:58:34,0 days 01:55:00,On Time,303.19,Airbus A320,A22,2,382.0,215.0,Snow,8.0,Flight,AS3031,2023-04-21 07:03:34,2023-04-21 08:58:34,2023-04-21 07:03:34,2023-04-21 08:58:34,0.0,SEA_JFK
AS6061,Southwest,ORD,BOS,2023-06-09 10:50:55,2023-06-09 13:39:55,0 days 02:49:00,On Time,184.59,Airbus A380,D26,3,326.0,98.0,Clear,8.0,Flight,AS6061,2023-06-09 10:50:55,2023-06-09 13:39:55,2023-06-09 10:50:55,2023-06-09 13:39:55,0.0,ORD_BOS
UA199,Alaska Airlines,MIA,ATL,2023-11-05 04:40:47,2023-11-05 08:49:47,0 days 04:09:00,Cancelled,922.06,Boeing 777,C24,3,263.0,185.0,Fog,9.0,Flight,UA199,2023-11-05 04:40:47,2023-11-05 08:49:47,2023-11-05 04:40:47,2023-11-05 08:49:47,0.0,MIA_ATL
AA959,Spirit,JFK,ORD,2023-04-23 21:35:01,2023-04-24 04:48:01,0 days 07:13:00,Delayed,1166.93,Airbus A380,B1,International,378.0,354.0,Snow,10.0,Flight,AA959,2023-04-23 21:35:01,2023-04-24 04:48:01,2023-04-23 21:35:01,2023-04-24 05:18:01,30.0,JFK_ORD
DL9107,Delta,ORD,ATL,2023-09-21 21:51:20,2023-09-22 03:20:20,0 days 05:29:00,Cancelled,381.16,Boeing 737,A11,4,325.0,222.0,Snow,7.0,Flight,DL9107,2023-09-21 21:51:20,2023-09-22 03:20:20,2023-09-21 21:51:20,2023-09-22 03:20:20,0.0,ORD_ATL
AA4082,American Airlines,ORD,BOS,2023-07-12 11:54:27,2023-07-12 13:51:27,0 days 01:57:00,Cancelled,51.29,Bombardier CRJ900,A24,1,352.0,94.0,Cloudy,6.0,Flight,AA4082,2023-07-12 11:54:27,2023-07-12 13:51:27,2023-07-12 11:54:27,2023-07-12 13:51:27,0.0,ORD_BOS
SW9527,Southwest,DFW,LAX,2023-11-16 09:33:48,2023-11-16 19:22:48,0 days 09:49:00,Delayed,1014.61,Airbus A380,D22,4,107.0,51.0,Clear,13.0,Flight,SW9527,2023-11-16 09:33:48,2023-11-16 19:22:48,2023-11-16 09:33:48,2023-11-16 19:52:48,30.0,DFW_LAX
SW1217,Southwest,DFW,DEN,2023-07-20 22:35:37,2023-07-21 06:53:37,0 days 08:18:00,Delayed,1202.48,Bombardier CRJ900,D8,2,115.0,69.0,Fog,10.0,Flight,SW1217,2023-07-20 22:35:37,2023-07-21 06:53:37,2023-07-20 22:35:37,2023-07-21 07:23:37,30.0,DFW_DEN
UA2437,Delta,ATL,MIA,2023-10-29 11:45:08,2023-10-29 15:26:08,0 days 03:41:00,Cancelled,1057.41,Boeing 777,A2,2,379.0,99.0,Thunderstorm,12.0,Flight,UA2437,2023-10-29 11:45:08,2023-10-29 15:26:08,2023-10-29 11:45:08,2023-10-29 15:26:08,0.0,ATL_MIA
AS3732,Delta,DFW,JFK,2023-07-27 14:06:51,2023-07-27 16:28:51,,Delayed,989.19,Airbus A380,B8,1,357.0,241.0,Clear,7.0,Flight,AS3732,2023-07-27 14:06:51,2023-07-27 16:28:51,2023-07-27 14:06:51,2023-07-27 16:58:51,30.0,DFW_JFK
SP6985,JetBlue,LAX,DEN,2023-02-10 20:30:44,2023-02-11 06:13:44,0 days 09:43:00,Delayed,803.82,Airbus A320,A3,4,180.0,90.0,Rain,14.0,Flight,SP6985,2023-02-10 20:30:44,2023-02-11 06:13:44,2023-02-10 20:30:44,2023-02-11 06:43:44,30.0,LAX_DEN
JB4039,American Airlines,BOS,SFO,2023-11-26 07:33:20,2023-11-26 11:23:20,0 days 03:50:00,Delayed,67.61,Embraer 190,D8,3,376.0,178.0,Fog,6.0,Flight,JB4039,2023-11-26 07:33:20,2023-11-26 11:23:20,2023-11-26 07:33:20,2023-11-26 11:53:20,30.0,BOS_SFO
JB3136,American Airlines,MIA,LAX,2023-09-28 05:10:51,2023-09-28 09:04:51,0 days 03:54:00,On Time,571.37,Airbus A320,A7,International,372.0,309.0,Cloudy,15.0,Flight,JB3136,2023-09-28 05:10:51,2023-09-28 09:04:51,2023-09-28 05:10:51,2023-09-28 09:04:51,0.0,MIA_LAX
JB8823,American Airlines,ORD,SFO,2023-07-12 13:07:49,2023-07-12 14:28:49,0 days 01:21:00,On Time,73.37,Airbus A320,B16,4,129.0,63.0,Cloudy,14.0,Flight,JB8823,2023-07-12 13:07:49,2023-07-12 14:28:49,2023-07-12 13:07:49,2023-07-12 14:28:49,0.0,ORD_SFO
SP7109,JetBlue,LAX,DFW,2023-09-02 17:56:22,2023-09-03 03:27:22,0 days 09:31:00,On Time,,Boeing 777,C2,4,109.0,78.0,Clear,9.0,Flight,SP7109,2023-09-02 17:56:22,2023-09-03 03:27:22,2023-09-02 17:56:22,2023-09-03 03:27:22,0.0,LAX_DFW
AS9122,Alaska Airlines,DEN,DFW,2023-07-10 01:35:53,2023-07-10 10:15:53,0 days 08:40:00,On Time,1418.5,Boeing 737,C20,3,137.0,83.0,Clear,6.0,Flight,AS9122,2023-07-10 01:35:53,2023-07-10 10:15:53,2023-07-10 01:35:53,2023-07-10 10:15:53,0.0,DEN_DFW
DL2279,Southwest,SFO,JFK,2023-06-05 15:12:31,2023-06-05 17:29:31,0 days 02:17:00,Cancelled,1225.8,Boeing 777,C25,3,224.0,69.0,Clear,15.0,Flight,DL2279,2023-06-05 15:12:31,2023-06-05 17:29:31,2023-06-05 15:12:31,2023-06-05 17:29:31,0.0,SFO_JFK
UA453,United,MIA,SEA,2023-04-01 02:35:01,2023-04-01 06:39:01,0 days 04:04:00,On Time,1445.52,Airbus A380,D18,1,142.0,123.0,Fog,5.0,Flight,UA453,2023-04-01 02:35:01,2023-04-01 06:39:01,2023-04-01 02:35:01,2023-04-01 06:39:01,0.0,MIA_SEA
AA2188,Alaska Airlines,SFO,LAX,2023-01-21 13:36:07,2023-01-21 22:34:07,0 days 08:58:00,On Time,1445.61,Airbus A320,B28,1,341.0,177.0,Cloudy,13.0,Flight,AA2188,2023-01-21 13:36:07,2023-01-21 22:34:07,2023-01-21 13:36:07,2023-01-21 22:34:07,0.0,SFO_LAX
DL9732,Alaska Airlines,ORD,SFO,2023-07-10 02:39:16,2023-07-10 10:50:16,0 days 08:11:00,Delayed,1393.46,Embraer 190,B17,2,158.0,105.0,Snow,14.0,Flight,DL9732,2023-07-10 02:39:16,2023-07-10 10:50:16,2023-07-10 02:39:16,2023-07-10 11:20:16,30.0,ORD_SFO
SP8562,American Airlines,LAX,JFK,2023-07-11 14:43:42,2023-07-11 17:11:42,0 days 02:28:00,Delayed,761.3,Airbus A380,C19,2,349.0,75.0,Clear,7.0,Flight,SP8562,2023-07-11 14:43:42,2023-07-11 17:11:42,2023-07-11 14:43:42,2023-07-11 17:41:42,30.0,LAX_JFK
AA3840,Delta,JFK,DEN,2023-05-08 14:13:13,2023-05-08 15:26:13,0 days 01:13:00,On Time,1183.77,Bombardier CRJ900,A12,4,257.0,77.0,Fog,15.0,Flight,AA3840,2023-05-08 14:13:13,2023-05-08 15:26:13,2023-05-08 14:13:13,2023-05-08 15:26:13,0.0,JFK_DEN
AS3808,American Airlines,SEA,MIA,2023-12-23 17:02:58,2023-12-23 21:45:58,0 days 04:43:00,Delayed,709.56,Embraer 190,A23,3,190.0,70.0,Snow,12.0,Flight,AS3808,2023-12-23 17:02:58,2023-12-23 21:45:58,2023-12-23 17:02:58,2023-12-23 22:15:58,30.0,SEA_MIA
JB3021,Southwest,DFW,BOS,2023-12-27 00:09:57,2023-12-27 08:37:57,0 days 08:28:00,On Time,491.25,Airbus A380,B26,International,151.0,50.0,Cloudy,14.0,Flight,JB3021,2023-12-27 00:09:57,2023-12-27 08:37:57,2023-12-27 00:09:57,2023-12-27 08:37:57,0.0,DFW_BOS
SW831,American Airlines,ORD,SFO,2023-08-22 21:41:00,2023-08-22 22:36:00,0 days 00:55:00,Cancelled,111.25,Airbus A320,D10,4,220.0,205.0,Fog,12.0,Flight,SW831,2023-08-22 21:41:00,2023-08-22 22:36:00,2023-08-22 21:41:00,2023-08-22 22:36:00,0.0,ORD_SFO
DL5939,Alaska Airlines,MIA,,2023-04-29 10:13:09,2023-04-29 18:25:09,0 days 08:12:00,Cancelled,1130.77,Airbus A380,D30,3,139.0,115.0,Clear,14.0,Flight,DL5939,2023-04-29 10:13:09,2023-04-29 18:25:09,2023-04-29 10:13:09,2023-04-29 18:25:09,0.0,MIA_
JB7718,Delta,SFO,JFK,2023-01-18 14:37:25,2023-01-18 18:48:25,0 days 04:11:00,Cancelled,436.74,Embraer 190,A5,International,259.0,,Snow,6.0,Flight,JB7718,2023-01-18 14:37:25,2023-01-18 18:48:25,2023-01-18 14:37:25,2023-01-18 18:48:25,0.0,SFO_JFK
SW9075,JetBlue,DFW,BOS,2023-07-25 08:12:47,2023-07-25 12:10:47,0 days 03:58:00,Cancelled,896.97,Embraer 190,B19,3,105.0,62.0,Rain,7.0,Flight,SW9075,2023-07-25 08:12:47,2023-07-25 12:10:47,2023-07-25 08:12:47,2023-07-25 12:10:47,0.0,DFW_BOS
SP2330,Delta,ORD,JFK,2023-02-24 17:18:15,2023-02-24 18:21:15,0 days 01:03:00,Cancelled,1278.37,Boeing 737,B22,2,335.0,146.0,Thunderstorm,13.0,Flight,SP2330,2023-02-24 17:18:15,2023-02-24 18:21:15,2023-02-24 17:18:15,2023-02-24 18:21:15,0.0,ORD_JFK
AA6634,United,LAX,ATL,2023-06-13 14:48:14,2023-06-13 18:21:14,0 days 03:33:00,Delayed,1131.22,Boeing 737,A30,1,388.0,199.0,Rain,7.0,Flight,AA6634,2023-06-13 14:48:14,2023-06-13 18:21:14,2023-06-13 14:48:14,2023-06-13 18:51:14,30.0,LAX_ATL
AS1348,Delta,DFW,ORD,2023-10-21 21:21:26,2023-10-22 03:33:26,0 days 06:12:00,Delayed,768.84,Boeing 737,A28,4,351.0,97.0,Cloudy,6.0,Flight,AS1348,2023-10-21 21:21:26,2023-10-22 03:33:26,2023-10-21 21:21:26,2023-10-22 04:03:26,30.0,DFW_ORD
SW3092,Spirit,SEA,LAX,2023-11-07 08:41:42,2023-11-07 17:08:42,0 days 08:27:00,On Time,541.5,Boeing 737,D15,4,251.0,183.0,Fog,11.0,Flight,SW3092,2023-11-07 08:41:42,2023-11-07 17:08:42,2023-11-07 08:41:42,2023-11-07 17:08:42,0.0,SEA_LAX
AA5363,Southwest,SEA,ATL,2023-04-29 08:58:40,2023-04-29 14:19:40,0 days 05:21:00,Cancelled,239.79,Boeing 737,C10,3,279.0,199.0,Rain,15.0,Flight,AA5363,2023-04-29 08:58:40,2023-04-29 14:19:40,2023-04-29 08:58:40,2023-04-29 14:19:40,0.0,SEA_ATL
SW1180,JetBlue,DFW,SFO,2023-04-01 18:38:50,2023-04-01 22:30:50,0 days 03:52:00,Delayed,1343.09,Bombardier CRJ900,A19,1,141.0,90.0,Clear,8.0,Flight,SW1180,2023-04-01 18:38:50,2023-04-01 22:30:50,2023-04-01 18:38:50,2023-04-01 23:00:50,30.0,DFW_SFO
AA2393,American Airlines,DEN,LAX,2023-08-28 17:12:59,2023-08-28 20:34:59,0 days 03:22:00,Cancelled,1441.53,Embraer 190,C12,1,300.0,69.0,Rain,7.0,Flight,AA2393,2023-08-28 17:12:59,2023-08-28 20:34:59,2023-08-28 17:12:59,2023-08-28 20:34:59,0.0,DEN_LAX
SP5920,American Airlines,LAX,SEA,2023-11-08 16:30:39,2023-11-09 00:47:39,0 days 08:17:00,Cancelled,1465.31,Bombardier CRJ900,C4,International,105.0,62.0,Clear,9.0,Flight,SP5920,2023-11-08 16:30:39,2023-11-09 00:47:39,2023-11-08 16:30:39,2023-11-09 00:47:39,0.0,LAX_SEA
SP6066,JetBlue,BOS,DFW,2023-03-02 17:36:10,2023-03-03 01:29:10,0 days 07:53:00,Cancelled,702.54,Airbus A380,A22,2,279.0,156.0,Clear,13.0,Flight,SP6066,2023-03-02 17:36:10,2023-03-03 01:29:10,2023-03-02 17:36:10,2023-03-03 01:29:10,0.0,BOS_DFW
JB4107,Alaska Airlines,BOS,ORD,2023-12-02 09:40:15,2023-12-02 12:40:15,0 days 03:00:00,Delayed,238.69,Boeing 777,B19,1,291.0,270.0,Cloudy,14.0,Flight,JB4107,2023-12-02 09:40:15,2023-12-02 12:40:15,2023-12-02 09:40:15,2023-12-02 13:10:15,30.0,BOS_ORD
DL387,JetBlue,SFO,JFK,2023-04-26 05:17:58,2023-04-26 14:16:58,0 days 08:59:00,Cancelled,335.95,Airbus A380,C23,3,128.0,56.0,Thunderstorm,14.0,Flight,DL387,2023-04-26 05:17:58,2023-04-26 14:16:58,2023-04-26 05:17:58,2023-04-26 14:16:58,0.0,SFO_JFK
AA6086,American Airlines,DFW,JFK,2023-06-10 14:01:25,2023-06-10 21:42:25,0 days 07:41:00,On Time,1104.39,Boeing 737,D16,International,375.0,374.0,Clear,10.0,Flight,AA6086,2023-06-10 14:01:25,2023-06-10 21:42:25,2023-06-10 14:01:25,2023-06-10 21:42:25,0.0,DFW_JFK
AS598,Southwest,ORD,MIA,2023-04-17 17:03:47,2023-04-17 23:44:47,0 days 06:41:00,Cancelled,624.17,Bombardier CRJ900,A12,4,156.0,92.0,Snow,,Flight,AS598,2023-04-17 17:03:47,2023-04-17 23:44:47,2023-04-17 17:03:47,2023-04-17 23:44:47,0.0,ORD_MIA
SW7402,JetBlue,DFW,ORD,2023-05-12 18:51:20,2023-05-13 00:12:20,0 days 05:21:00,On Time,373.62,Boeing 777,D6,2,380.0,254.0,Cloudy,11.0,Flight,SW7402,2023-05-12 18:51:20,2023-05-13 00:12:20,2023-05-12 18:51:20,2023-05-13 00:12:20,0.0,DFW_ORD
JB3130,Delta,BOS,JFK,2023-06-07 12:17:14,2023-06-07 14:27:14,0 days 02:10:00,Cancelled,1335.74,Bombardier CRJ900,A5,4,119.0,97.0,Rain,9.0,Flight,JB3130,2023-06-07 12:17:14,2023-06-07 14:27:14,2023-06-07 12:17:14,2023-06-07 14:27:14,0.0,BOS_JFK
SW3538,Southwest,DFW,LAX,2023-01-19 01:12:43,2023-01-19 09:49:43,0 days 08:37:00,On Time,1218.59,Airbus A320,A3,2,241.0,64.0,Fog,14.0,Flight,SW3538,2023-01-19 01:12:43,2023-01-19 09:49:43,2023-01-19 01:12:43,2023-01-19 09:49:43,0.0,DFW_LAX
UA9982,United,ATL,SEA,2023-09-30 23:14:28,2023-10-01 03:52:28,0 days 04:38:00,On Time,1257.39,Boeing 737,B10,2,313.0,257.0,Rain,7.0,Flight,UA9982,2023-09-30 23:14:28,2023-10-01 03:52:28,2023-09-30 23:14:28,2023-10-01 03:52:28,0.0,ATL_SEA
SP9597,Southwest,SEA,JFK,2023-02-11 20:17:19,2023-02-12 02:25:19,0 days 06:08:00,Delayed,,Boeing 777,D5,3,195.0,152.0,Thunderstorm,15.0,Flight,SP9597,2023-02-11 20:17:19,2023-02-12 02:25:19,2023-02-11 20:17:19,2023-02-12 02:55:19,30.0,SEA_JFK
AA6005,Delta,DEN,BOS,2023-12-24 10:03:42,2023-12-24 12:45:42,0 days 02:42:00,On Time,539.48,Airbus A320,B17,2,398.0,296.0,Clear,10.0,Flight,AA6005,2023-12-24 10:03:42,2023-12-24 12:45:42,2023-12-24 10:03:42,2023-12-24 12:45:42,0.0,DEN_BOS
AS612,Southwest,SFO,ATL,2023-12-26 08:30:45,2023-12-26 11:11:45,0 days 02:41:00,On Time,930.62,Boeing 737,A11,1,225.0,132.0,Clear,7.0,Flight,AS612,2023-12-26 08:30:45,2023-12-26 11:11:45,2023-12-26 08:30:45,2023-12-26 11:11:45,0.0,SFO_ATL
AS3519,Spirit,JFK,LAX,2023-02-18 07:35:25,2023-02-18 09:32:25,0 days 01:57:00,Cancelled,136.93,Boeing 777,D19,1,234.0,112.0,Clear,9.0,Flight,AS3519,2023-02-18 07:35:25,2023-02-18 09:32:25,2023-02-18 07:35:25,2023-02-18 09:32:25,0.0,JFK_LAX
